# 0:bincenter 1:Deltasigma_num 2:Sumwls 3:Sumwlsms 4:DeltaSigma 5:Sumwls_by_sumwl 6:rmin/2+rmax/2 7:DeltaSigma_cross 8:Sum_srcwt_per_lens 9:TotalSum_srcwt 10:SN_ErrDeltaSigma 11:SN_ErrDeltaSigma_cross 12:Jackknife_region 
-3.989700e-01 2.155573e+01 1.110193e+00 7.286980e-01 2.958115e+01 6.258135e-05 4.096780e-01 6.442431e-01 1.346798e+01 2.389220e+05 1.480587e+00 1.467439e+00 69
-1.989700e-01 3.057861e+01 2.768709e+00 1.812234e+00 1.687344e+01 1.560716e-04 6.492958e-01 -6.187624e-01 3.357604e+01 5.956390e+05 9.326248e-01 9.329772e-01 69
1.029996e-03 4.977097e+01 6.898266e+00 4.500532e+00 1.105891e+01 3.888538e-04 1.029065e+00 6.166289e-01 8.373517e+01 1.485462e+06 5.894709e-01 5.907013e-01 69
2.010300e-01 7.660800e+01 1.721975e+01 1.123503e+01 6.818671e+00 9.706736e-04 1.630957e+00 -2.036935e-01 2.090201e+02 3.708016e+06 3.729492e-01 3.732945e-01 69
4.010300e-01 9.984967e+01 4.312932e+01 2.816896e+01 3.544671e+00 2.431191e-03 2.584893e+00 3.267513e-01 5.234829e+02 9.286587e+06 2.354296e-01 2.356713e-01 69
6.010300e-01 1.349973e+02 1.081667e+02 7.064705e+01 1.910869e+00 6.097333e-03 4.096780e+00 1.339744e-01 1.312248e+03 2.327928e+07 1.487004e-01 1.487043e-01 69
8.010300e-01 2.155296e+02 2.707295e+02 1.768477e+02 1.218730e+00 1.526096e-02 6.492958e+00 1.544348e-03 3.283680e+03 5.825249e+07 9.394286e-02 9.397341e-02 69
1.001030e+00 3.113766e+02 6.761586e+02 4.415958e+02 7.051168e-01 3.811491e-02 1.029065e+01 1.629089e-02 8.196332e+03 1.454029e+08 5.947330e-02 5.947081e-02 69
1.201030e+00 5.638817e+02 1.683305e+03 1.099173e+03 5.130054e-01 9.488753e-02 1.630957e+01 -1.030538e-02 2.038367e+04 3.616063e+08 3.768395e-02 3.768980e-02 69
-5.989700e-01 1.175167e+01 4.531485e-01 2.950199e-01 3.983347e+01 2.559149e-05 2.584893e-01 5.406855e+00 5.501327e+00 9.741200e+04 2.351737e+00 2.356924e+00 70
-3.989700e-01 2.142417e+01 1.105103e+00 7.254089e-01 2.953392e+01 6.241053e-05 4.096780e-01 4.386054e-01 1.344841e+01 2.381310e+05 1.483466e+00 1.470287e+00 70
-1.989700e-01 3.045426e+01 2.757677e+00 1.804818e+00 1.687387e+01 1.557394e-04 6.492958e-01 -5.011378e-01 3.353278e+01 5.937650e+05 9.344880e-01 9.346957e-01 70
1.029996e-03 4.964444e+01 6.868443e+00 4.481679e+00 1.107720e+01 3.878942e-04 1.029065e+00 7.024357e-01 8.361213e+01 1.480520e+06 5.906561e-01 5.919270e-01 70
2.010300e-01 7.664834e+01 1.714211e+01 1.118500e+01 6.852778e+00 9.680977e-04 1.630957e+00 -2.560682e-01 2.086944e+02 3.695351e+06 3.737799e-01 3.740975e-01 70
4.010300e-01 1.011246e+02 4.293386e+01 2.804027e+01 3.606408e+00 2.424683e-03 2.584893e+00 3.085952e-01 5.226974e+02 9.255402e+06 2.359666e-01 2.361842e-01 70
6.010300e-01 1.342360e+02 1.077006e+02 7.034483e+01 1.908256e+00 6.082376e-03 4.096780e+00 1.049290e-01 1.310522e+03 2.320541e+07 1.490027e-01 1.489915e-01 70
8.010300e-01 2.202262e+02 2.695237e+02 1.760582e+02 1.250872e+00 1.522131e-02 6.492958e+00 2.838356e-02 3.278910e+03 5.805966e+07 9.414266e-02 9.416720e-02 70
1.001030e+00 3.188797e+02 6.730889e+02 4.395920e+02 7.253991e-01 3.801259e-02 1.029065e+01 2.408329e-02 8.183500e+03 1.449052e+08 5.960212e-02 5.959824e-02 70
1.201030e+00 5.534248e+02 1.675530e+03 1.094126e+03 5.058144e-01 9.462529e-02 1.630957e+01 -1.169713e-02 2.035113e+04 3.603574e+08 3.776530e-02 3.777190e-02 70
-5.989700e-01 1.174944e+01 4.531598e-01 2.948946e-01 3.984284e+01 2.556470e-05 2.584893e-01 5.149848e+00 5.501636e+00 9.752200e+04 2.353889e+00 2.357079e+00 71
-3.989700e-01 2.145619e+01 1.105215e+00 7.253278e-01 2.958137e+01 6.234994e-05 4.096780e-01 4.410195e-01 1.344957e+01 2.384070e+05 1.483334e+00 1.469892e+00 71
-1.989700e-01 3.073413e+01 2.757447e+00 1.804735e+00 1.702972e+01 1.555595e-04 6.492958e-01 -8.690035e-01 3.353447e+01 5.944320e+05 9.345672e-01 9.346828e-01 71
1.029996e-03 4.931364e+01 6.870129e+00 4.481965e+00 1.100268e+01 3.875735e-04 1.029065e+00 5.638765e-01 8.363590e+01 1.482530e+06 5.906515e-01 5.918593e-01 71
2.010300e-01 7.560176e+01 1.714593e+01 1.118831e+01 6.757208e+00 9.672755e-04 1.630957e+00 -1.864439e-01 2.087325e+02 3.699993e+06 3.736782e-01 3.739968e-01 71
4.010300e-01 1.009848e+02 4.294764e+01 2.805045e+01 3.600115e+00 2.422861e-03 2.584893e+00 3.191611e-01 5.228615e+02 9.268243e+06 2.358894e-01 2.361553e-01 71
6.010300e-01 1.364411e+02 1.076956e+02 7.034236e+01 1.939671e+00 6.075573e-03 4.096780e+00 1.346026e-01 1.310582e+03 2.323138e+07 1.489850e-01 1.489839e-01 71
8.010300e-01 2.180789e+02 2.695315e+02 1.760647e+02 1.238629e+00 1.520543e-02 6.492958e+00 5.321820e-03 3.279213e+03 5.812733e+07 9.413020e-02 9.415810e-02 71
1.001030e+00 3.051239e+02 6.731643e+02 4.396499e+02 6.940157e-01 3.797610e-02 1.029065e+01 2.258627e-02 8.184901e+03 1.450856e+08 5.959260e-02 5.958787e-02 71
1.201030e+00 5.476854e+02 1.675714e+03 1.094238e+03 5.005176e-01 9.453425e-02 1.630957e+01 -7.946650e-03 2.035441e+04 3.608023e+08 3.776042e-02 3.776671e-02 71
-5.989700e-01 1.190939e+01 4.532572e-01 2.952975e-01 4.033014e+01 2.555577e-05 2.584893e-01 5.191023e+00 5.491148e+00 9.739100e+04 2.350403e+00 2.353916e+00 72
-3.989700e-01 2.176722e+01 1.106277e+00 7.259816e-01 2.998316e+01 6.237465e-05 4.096780e-01 3.022870e-01 1.343076e+01 2.382080e+05 1.482906e+00 1.470028e+00 72
-1.989700e-01 3.059347e+01 2.759902e+00 1.806305e+00 1.693705e+01 1.556102e-04 6.492958e-01 -6.415112e-01 3.349036e+01 5.939850e+05 9.338533e-01 9.341344e-01 72
1.029996e-03 4.920405e+01 6.876968e+00 4.485861e+00 1.096870e+01 3.877407e-04 1.029065e+00 5.267300e-01 8.352768e+01 1.481447e+06 5.903945e-01 5.917147e-01 72
2.010300e-01 7.668069e+01 1.716205e+01 1.119516e+01 6.849450e+00 9.676394e-04 1.630957e+00 -1.530581e-01 2.084597e+02 3.697241e+06 3.735411e-01 3.739101e-01 72
4.010300e-01 1.022854e+02 4.297956e+01 2.806584e+01 3.644482e+00 2.423295e-03 2.584893e+00 3.451429e-01 5.220195e+02 9.258538e+06 2.358409e-01 2.360756e-01 72
6.010300e-01 1.350440e+02 1.078046e+02 7.040200e+01 1.918184e+00 6.078291e-03 4.096780e+00 1.093579e-01 1.308712e+03 2.321132e+07 1.489370e-01 1.489341e-01 72
8.010300e-01 2.177671e+02 2.697890e+02 1.762099e+02 1.235839e+00 1.521138e-02 6.492958e+00 3.802584e-03 3.274418e+03 5.807507e+07 9.409279e-02 9.412377e-02 72
1.001030e+00 3.133007e+02 6.737781e+02 4.399905e+02 7.120623e-01 3.798930e-02 1.029065e+01 7.890358e-03 8.172435e+03 1.449463e+08 5.957085e-02 5.956684e-02 72
1.201030e+00 5.714070e+02 1.677027e+03 1.094930e+03 5.218662e-01 9.455495e-02 1.630957e+01 -2.112836e-02 2.032051e+04 3.604046e+08 3.775033e-02 3.775598e-02 72
-5.989700e-01 1.193180e+01 4.542183e-01 2.958521e-01 4.033027e+01 2.557824e-05 2.584893e-01 5.394502e+00 5.497466e+00 9.762400e+04 2.348155e+00 2.349808e+00 73
-3.989700e-01 2.166041e+01 1.107997e+00 7.273976e-01 2.977796e+01 6.239426e-05 4.096780e-01 4.226902e-01 1.343924e+01 2.386540e+05 1.481474e+00 1.468268e+00 73
-1.989700e-01 3.077486e+01 2.763681e+00 1.809020e+00 1.701189e+01 1.556302e-04 6.492958e-01 -6.230693e-01 3.350839e+01 5.950420e+05 9.332887e-01 9.335260e-01 73
1.029996e-03 4.924668e+01 6.886073e+00 4.492681e+00 1.096153e+01 3.877730e-04 1.029065e+00 5.574354e-01 8.357343e+01 1.484097e+06 5.898370e-01 5.910071e-01 73
2.010300e-01 7.544543e+01 1.718409e+01 1.121246e+01 6.728711e+00 9.676814e-04 1.630957e+00 -1.730323e-01 2.085433e+02 3.703312e+06 3.732862e-01 3.735548e-01 73
4.010300e-01 1.008819e+02 4.303556e+01 2.810801e+01 3.589080e+00 2.423446e-03 2.584893e+00 3.007811e-01 5.222885e+02 9.274800e+06 2.356320e-01 2.358713e-01 73
6.010300e-01 1.337810e+02 1.079589e+02 7.051546e+01 1.897187e+00 6.079452e-03 4.096780e+00 1.281909e-01 1.309617e+03 2.325617e+07 1.487961e-01 1.487973e-01 73
8.010300e-01 2.172896e+02 2.701499e+02 1.764728e+02 1.231292e+00 1.521286e-02 6.492958e+00 -2.272301e-03 3.276379e+03 5.818194e+07 9.401538e-02 9.404600e-02 73
1.001030e+00 3.148836e+02 6.746576e+02 4.406294e+02 7.146222e-01 3.799175e-02 1.029065e+01 1.293358e-02 8.177307e+03 1.452126e+08 5.952121e-02 5.951816e-02 73
1.201030e+00 5.570253e+02 1.679254e+03 1.096556e+03 5.079772e-01 9.456325e-02 1.630957e+01 -1.289022e-02 2.033338e+04 3.610802e+08 3.771770e-02 3.772381e-02 73
-5.989700e-01 1.185006e+01 4.523869e-01 2.944229e-01 4.024845e+01 2.552541e-05 2.584893e-01 4.663039e+00 5.481860e+00 9.715500e+04 2.355202e+00 2.359927e+00 74
-3.989700e-01 2.156170e+01 1.102607e+00 7.243330e-01 2.976766e+01 6.221334e-05 4.096780e-01 7.555371e-01 1.339378e+01 2.373780e+05 1.483438e+00 1.470318e+00 74
-1.989700e-01 3.063006e+01 2.752139e+00 1.801205e+00 1.700531e+01 1.552863e-04 6.492958e-01 -5.828637e-01 3.341285e+01 5.921760e+05 9.355833e-01 9.358257e-01 74
1.029996e-03 4.960802e+01 6.857044e+00 4.473594e+00 1.108907e+01 3.869009e-04 1.029065e+00 4.386273e-01 8.333459e+01 1.476939e+06 5.911503e-01 5.925441e-01 74
2.010300e-01 7.609028e+01 1.711591e+01 1.116849e+01 6.812941e+00 9.657456e-04 1.630957e+00 -1.409739e-01 2.080052e+02 3.686476e+06 3.739665e-01 3.742915e-01 74
4.010300e-01 9.998499e+01 4.287188e+01 2.800076e+01 3.570796e+00 2.418997e-03 2.584893e+00 3.590869e-01 5.209734e+02 9.233211e+06 2.361020e-01 2.363438e-01 74
6.010300e-01 1.312645e+02 1.075453e+02 7.024527e+01 1.868659e+00 6.068121e-03 4.096780e+00 1.296276e-01 1.306296e+03 2.315148e+07 1.490844e-01 1.490794e-01 74
8.010300e-01 2.184826e+02 2.691720e+02 1.758302e+02 1.242577e+00 1.518772e-02 6.492958e+00 -2.800982e-03 3.268673e+03 5.793069e+07 9.419145e-02 9.422135e-02 74
1.001030e+00 3.057225e+02 6.721563e+02 4.389902e+02 6.964220e-01 3.792565e-02 1.029065e+01 8.357679e-03 8.157566e+03 1.445765e+08 5.963426e-02 5.963018e-02 74
1.201030e+00 5.540332e+02 1.673141e+03 1.092559e+03 5.070970e-01 9.440507e-02 1.630957e+01 -1.184254e-02 2.028478e+04 3.595072e+08 3.778806e-02 3.779375e-02 74
-5.989700e-01 1.174304e+01 4.534603e-01 2.952984e-01 3.976669e+01 2.556578e-05 2.584893e-01 5.134512e+00 5.491233e+00 9.739800e+04 2.351281e+00 2.353937e+00 75
-3.989700e-01 2.172507e+01 1.106118e+00 7.260422e-01 2.992259e+01 6.236215e-05 4.096780e-01 6.998064e-01 1.342583e+01 2.381340e+05 1.482988e+00 1.470188e+00 75
-1.989700e-01 3.070799e+01 2.758836e+00 1.806039e+00 1.700295e+01 1.555413e-04 6.492958e-01 -4.904920e-01 3.346823e+01 5.936260e+05 9.342331e-01 9.342997e-01 75
1.029996e-03 4.956439e+01 6.874036e+00 4.485466e+00 1.105000e+01 3.875535e-04 1.029065e+00 5.676222e-01 8.345910e+01 1.480314e+06 5.903546e-01 5.915584e-01 75
2.010300e-01 7.645073e+01 1.715695e+01 1.119564e+01 6.828614e+00 9.672970e-04 1.630957e+00 -1.765660e-01 2.083303e+02 3.695154e+06 3.735872e-01 3.739051e-01 75
4.010300e-01 1.016872e+02 4.297043e+01 2.806941e+01 3.622706e+00 2.422644e-03 2.584893e+00 3.484345e-01 5.217849e+02 9.254898e+06 2.358089e-01 2.360581e-01 75
6.010300e-01 1.346104e+02 1.077891e+02 7.040972e+01 1.911816e+00 6.077076e-03 4.096780e+00 8.105928e-02 1.308281e+03 2.320498e+07 1.489240e-01 1.489209e-01 75
8.010300e-01 2.146422e+02 2.697598e+02 1.762290e+02 1.217973e+00 1.520887e-02 6.492958e+00 9.175982e-03 3.273300e+03 5.805852e+07 9.408624e-02 9.412096e-02 75
1.001030e+00 3.132948e+02 6.736874e+02 4.400343e+02 7.119782e-01 3.798204e-02 1.029065e+01 1.820253e-02 8.169244e+03 1.448979e+08 5.956722e-02 5.956302e-02 75
1.201030e+00 5.698567e+02 1.677043e+03 1.095209e+03 5.203179e-01 9.455053e-02 1.630957e+01 -1.090456e-02 2.031569e+04 3.603395e+08 3.774407e-02 3.775038e-02 75
-5.989700e-01 1.197183e+01 4.544948e-01 2.958147e-01 4.047069e+01 2.559525e-05 2.584893e-01 5.459095e+00 5.497438e+00 9.761800e+04 2.349216e+00 2.354428e+00 76
-3.989700e-01 2.168269e+01 1.108521e+00 7.278192e-01 2.979131e+01 6.242727e-05 4.096780e-01 5.758851e-01 1.344444e+01 2.387330e+05 1.481179e+00 1.468096e+00 76
-1.989700e-01 3.074698e+01 2.765669e+00 1.810033e+00 1.698698e+01 1.557509e-04 6.492958e-01 -6.980283e-01 3.351743e+01 5.951690e+05 9.333002e-01 9.334628e-01 76
1.029996e-03 4.984787e+01 6.888639e+00 4.494235e+00 1.109151e+01 3.879394e-04 1.029065e+00 5.964585e-01 8.357645e+01 1.484067e+06 5.898685e-01 5.911126e-01 76
2.010300e-01 7.613114e+01 1.719403e+01 1.122062e+01 6.784932e+00 9.682956e-04 1.630957e+00 -1.854358e-01 2.085950e+02 3.704021e+06 3.731125e-01 3.734653e-01 76
4.010300e-01 1.011809e+02 4.305575e+01 2.812281e+01 3.597823e+00 2.424720e-03 2.584893e+00 3.307850e-01 5.223949e+02 9.276167e+06 2.355781e-01 2.358391e-01 76
6.010300e-01 1.356658e+02 1.080061e+02 7.055391e+01 1.922867e+00 6.082451e-03 4.096780e+00 1.484534e-01 1.309695e+03 2.325626e+07 1.487633e-01 1.487618e-01 76
8.010300e-01 2.177204e+02 2.702858e+02 1.765726e+02 1.233036e+00 1.522137e-02 6.492958e+00 -7.536699e-03 3.276903e+03 5.818797e+07 9.399619e-02 9.402556e-02 76
1.001030e+00 3.057569e+02 6.750008e+02 4.408914e+02 6.934970e-01 3.801322e-02 1.029065e+01 2.234053e-02 8.178400e+03 1.452238e+08 5.950960e-02 5.950544e-02 76
1.201030e+00 5.735984e+02 1.680433e+03 1.097437e+03 5.226709e-01 9.463494e-02 1.630957e+01 -1.462926e-02 2.033899e+04 3.611594e+08 3.770589e-02 3.771151e-02 76
-5.989700e-01 1.188609e+01 4.536186e-01 2.953486e-01 4.024429e+01 2.559636e-05 2.584893e-01 5.756605e+00 5.496784e+00 9.741400e+04 2.349683e+00 2.353281e+00 77
-3.989700e-01 2.168626e+01 1.106911e+00 7.266708e-01 2.984331e+01 6.245972e-05 4.096780e-01 7.187142e-01 1.343979e+01 2.381800e+05 1.482377e+00 1.469583e+00 77
-1.989700e-01 3.088060e+01 2.761061e+00 1.807371e+00 1.708592e+01 1.557985e-04 6.492958e-01 -7.278516e-01 3.351416e+01 5.939380e+05 9.336847e-01 9.339172e-01 77
1.029996e-03 5.006854e+01 6.877762e+00 4.488132e+00 1.115576e+01 3.880917e-04 1.029065e+00 5.202850e-01 8.356461e+01 1.480932e+06 5.901387e-01 5.913841e-01 77
2.010300e-01 7.633791e+01 1.716688e+01 1.120244e+01 6.814398e+00 9.686765e-04 1.630957e+00 -1.939695e-01 2.085696e+02 3.696271e+06 3.734577e-01 3.737703e-01 77
4.010300e-01 1.013483e+02 4.299772e+01 2.808720e+01 3.608345e+00 2.426234e-03 2.584893e+00 2.876668e-01 5.223981e+02 9.257939e+06 2.357154e-01 2.359732e-01 77
6.010300e-01 1.360819e+02 1.078460e+02 7.044839e+01 1.931654e+00 6.085431e-03 4.096780e+00 1.144817e-01 1.309631e+03 2.320928e+07 1.488657e-01 1.488728e-01 77
8.010300e-01 2.163196e+02 2.698520e+02 1.762985e+02 1.227008e+00 1.522695e-02 6.492958e+00 -5.716495e-03 3.276039e+03 5.805796e+07 9.406636e-02 9.409479e-02 77
1.001030e+00 3.123244e+02 6.739417e+02 4.402290e+02 7.094590e-01 3.802854e-02 1.029065e+01 1.903683e-02 8.177110e+03 1.449147e+08 5.955080e-02 5.954617e-02 77
1.201030e+00 5.539327e+02 1.677837e+03 1.095796e+03 5.055070e-01 9.467538e-02 1.630957e+01 -1.299257e-02 2.033734e+04 3.604183e+08 3.773283e-02 3.773912e-02 77
-5.989700e-01 1.178271e+01 4.536426e-01 2.953890e-01 3.988879e+01 2.555301e-05 2.584893e-01 4.881516e+00 5.481214e+00 9.730800e+04 2.348880e+00 2.354246e+00 78
-3.989700e-01 2.154507e+01 1.107716e+00 7.269428e-01 2.963792e+01 6.239599e-05 4.096780e-01 3.692776e-01 1.341469e+01 2.381510e+05 1.481920e+00 1.469345e+00 78
-1.989700e-01 3.068927e+01 2.761295e+00 1.807555e+00 1.697833e+01 1.555396e-04 6.492958e-01 -7.177935e-01 3.342500e+01 5.933940e+05 9.335325e-01 9.339746e-01 78
1.029996e-03 4.970982e+01 6.879583e+00 4.489216e+00 1.107316e+01 3.875166e-04 1.029065e+00 4.429281e-01 8.334473e+01 1.479619e+06 5.901101e-01 5.913172e-01 78
2.010300e-01 7.657538e+01 1.716911e+01 1.120191e+01 6.835922e+00 9.671102e-04 1.630957e+00 -1.491368e-01 2.080096e+02 3.692794e+06 3.734698e-01 3.738160e-01 78
4.010300e-01 1.013824e+02 4.300031e+01 2.808584e+01 3.609734e+00 2.422144e-03 2.584893e+00 2.862832e-01 5.210005e+02 9.249321e+06 2.357219e-01 2.359735e-01 78
6.010300e-01 1.344019e+02 1.078679e+02 7.045375e+01 1.907662e+00 6.076039e-03 4.096780e+00 1.386226e-01 1.306330e+03 2.319128e+07 1.488717e-01 1.488582e-01 78
8.010300e-01 2.167376e+02 2.699527e+02 1.763439e+02 1.229062e+00 1.520604e-02 6.492958e+00 -1.412263e-02 3.268622e+03 5.802784e+07 9.405528e-02 9.408264e-02 78
1.001030e+00 3.054833e+02 6.742422e+02 4.403681e+02 6.936998e-01 3.797905e-02 1.029065e+01 1.575462e-02 8.159101e+03 1.448485e+08 5.954012e-02 5.953530e-02 78
1.201030e+00 5.489884e+02 1.678450e+03 1.096067e+03 5.008711e-01 9.454457e-02 1.630957e+01 -1.246006e-02 2.028983e+04 3.602053e+08 3.772824e-02 3.773373e-02 78
-5.989700e-01 1.179278e+01 4.545256e-01 2.958780e-01 3.985691e+01 2.562585e-05 2.584893e-01 5.078226e+00 5.504088e+00 9.762600e+04 2.348983e+00 2.352296e+00 79
-3.989700e-01 2.147004e+01 1.108789e+00 7.278765e-01 2.949682e+01 6.251276e-05 4.096780e-01 5.725073e-01 1.346101e+01 2.387580e+05 1.481387e+00 1.468441e+00 79
-1.989700e-01 3.074237e+01 2.766666e+00 1.810911e+00 1.697619e+01 1.559827e-04 6.492958e-01 -6.296418e-01 3.356537e+01 5.953490e+05 9.330620e-01 9.333299e-01 79
1.029996e-03 4.989002e+01 6.889821e+00 4.494891e+00 1.109927e+01 3.884434e-04 1.029065e+00 5.301956e-01 8.368676e+01 1.484352e+06 5.897609e-01 5.911391e-01 79
2.010300e-01 7.719979e+01 1.719672e+01 1.122168e+01 6.879522e+00 9.695396e-04 1.630957e+00 -2.356817e-01 2.088786e+02 3.704880e+06 3.731888e-01 3.735095e-01 79
4.010300e-01 1.018913e+02 4.307180e+01 2.813134e+01 3.621985e+00 2.428359e-03 2.584893e+00 2.804941e-01 5.231434e+02 9.278995e+06 2.355844e-01 2.358170e-01 79
6.010300e-01 1.332365e+02 1.080400e+02 7.056902e+01 1.888031e+00 6.091223e-03 4.096780e+00 1.326364e-01 1.311626e+03 2.326432e+07 1.487733e-01 1.487734e-01 79
8.010300e-01 2.177888e+02 2.704197e+02 1.766557e+02 1.232843e+00 1.524608e-02 6.492958e+00 7.041751e-03 3.282188e+03 5.821617e+07 9.398940e-02 9.401815e-02 79
1.001030e+00 3.148153e+02 6.754054e+02 4.411363e+02 7.136462e-01 3.807890e-02 1.029065e+01 1.864945e-02 8.192712e+03 1.453141e+08 5.950236e-02 5.949686e-02 79
1.201030e+00 5.654222e+02 1.681698e+03 1.098197e+03 5.148638e-01 9.481300e-02 1.630957e+01 -1.019729e-02 2.037883e+04 3.614594e+08 3.769964e-02 3.770539e-02 79
-5.989700e-01 1.195737e+01 4.530681e-01 2.951971e-01 4.050638e+01 2.551347e-05 2.584893e-01 5.209199e+00 5.476968e+00 9.726000e+04 2.348891e+00 2.354273e+00 80
-3.989700e-01 2.137577e+01 1.105440e+00 7.254367e-01 2.946607e+01 6.225027e-05 4.096780e-01 7.467136e-01 1.339554e+01 2.378780e+05 1.483117e+00 1.470197e+00 80
-1.989700e-01 3.056694e+01 2.756475e+00 1.803715e+00 1.694666e+01 1.552244e-04 6.492958e-01 -6.562740e-01 3.337386e+01 5.926530e+05 9.345016e-01 9.350935e-01 80
1.029996e-03 4.956026e+01 6.866553e+00 4.479987e+00 1.106259e+01 3.866738e-04 1.029065e+00 4.569756e-01 8.323251e+01 1.478043e+06 5.907264e-01 5.918000e-01 80
2.010300e-01 7.616010e+01 1.713793e+01 1.118193e+01 6.811000e+00 9.650824e-04 1.630957e+00 -2.036061e-01 2.077413e+02 3.689070e+06 3.737140e-01 3.739949e-01 80
4.010300e-01 1.013948e+02 4.291329e+01 2.802517e+01 3.617992e+00 2.416561e-03 2.584893e+00 3.198902e-01 5.201856e+02 9.237456e+06 2.359487e-01 2.361814e-01 80
6.010300e-01 1.353029e+02 1.076288e+02 7.029023e+01 1.924918e+00 6.060860e-03 4.096780e+00 1.089588e-01 1.303986e+03 2.315618e+07 1.490176e-01 1.490086e-01 80
8.010300e-01 2.192510e+02 2.693724e+02 1.759427e+02 1.246150e+00 1.516907e-02 6.492958e+00 -9.485862e-03 3.262959e+03 5.794363e+07 9.413641e-02 9.416592e-02 80
1.001030e+00 3.142708e+02 6.727127e+02 4.393043e+02 7.153830e-01 3.788223e-02 1.029065e+01 2.046342e-02 8.143686e+03 1.446156e+08 5.960065e-02 5.959538e-02 80
1.201030e+00 5.662976e+02 1.674548e+03 1.093358e+03 5.179436e-01 9.429824e-02 1.630957e+01 -7.880320e-03 2.025010e+04 3.596013e+08 3.776618e-02 3.777190e-02 80
-5.989700e-01 1.191132e+01 4.522454e-01 2.941642e-01 4.049209e+01 2.553760e-05 2.584893e-01 4.654219e+00 5.487605e+00 9.718000e+04 2.353927e+00 2.357947e+00 81
-3.989700e-01 2.189303e+01 1.104458e+00 7.247943e-01 3.020586e+01 6.236703e-05 4.096780e-01 4.435332e-01 1.342713e+01 2.377810e+05 1.484537e+00 1.471087e+00 81
-1.989700e-01 3.023803e+01 2.754709e+00 1.802885e+00 1.677202e+01 1.555542e-04 6.492958e-01 -7.594118e-01 3.347275e+01 5.927690e+05 9.349180e-01 9.352711e-01 81
1.029996e-03 4.902111e+01 6.861064e+00 4.475285e+00 1.095374e+01 3.874337e-04 1.029065e+00 3.916998e-01 8.344864e+01 1.477792e+06 5.910294e-01 5.922341e-01 81
2.010300e-01 7.715900e+01 1.712809e+01 1.117300e+01 6.905846e+00 9.671971e-04 1.630957e+00 -1.365029e-01 2.083137e+02 3.689028e+06 3.739005e-01 3.742145e-01 81
4.010300e-01 1.008362e+02 4.289080e+01 2.800832e+01 3.600223e+00 2.421978e-03 2.584893e+00 3.577713e-01 5.216747e+02 9.238338e+06 2.360256e-01 2.362584e-01 81
6.010300e-01 1.331879e+02 1.075823e+02 7.025563e+01 1.895761e+00 6.075006e-03 4.096780e+00 1.478500e-01 1.307957e+03 2.316262e+07 1.490497e-01 1.490558e-01 81
8.010300e-01 2.140293e+02 2.692498e+02 1.758561e+02 1.217071e+00 1.520412e-02 6.492958e+00 -3.785324e-03 3.272703e+03 5.795630e+07 9.417165e-02 9.419859e-02 81
1.001030e+00 3.116591e+02 6.724316e+02 4.391089e+02 7.097534e-01 3.797118e-02 1.029065e+01 1.587591e-02 8.168420e+03 1.446546e+08 5.961905e-02 5.961518e-02 81
1.201030e+00 5.487854e+02 1.673704e+03 1.092750e+03 5.022059e-01 9.451151e-02 1.630957e+01 -2.030436e-02 2.031036e+04 3.596761e+08 3.777970e-02 3.778642e-02 81
-5.989700e-01 1.184978e+01 4.523888e-01 2.944939e-01 4.023777e+01 2.551257e-05 2.584893e-01 5.117731e+00 5.475242e+00 9.708700e+04 2.354571e+00 2.356761e+00 82
-3.989700e-01 2.148886e+01 1.104227e+00 7.246625e-01 2.965361e+01 6.227315e-05 4.096780e-01 5.369672e-01 1.339990e+01 2.376070e+05 1.484287e+00 1.471014e+00 82
-1.989700e-01 3.045591e+01 2.753311e+00 1.801554e+00 1.690535e+01 1.552736e-04 6.492958e-01 -5.850395e-01 3.339871e+01 5.922260e+05 9.352983e-01 9.356084e-01 82
1.029996e-03 4.942728e+01 6.858217e+00 4.473748e+00 1.104829e+01 3.867706e-04 1.029065e+00 5.401528e-01 8.328057e+01 1.476731e+06 5.910324e-01 5.923052e-01 82
2.010300e-01 7.528129e+01 1.711189e+01 1.116417e+01 6.743118e+00 9.650289e-04 1.630957e+00 -2.031815e-01 2.077917e+02 3.684562e+06 3.739759e-01 3.743084e-01 82
4.010300e-01 1.014078e+02 4.286077e+01 2.798534e+01 3.623604e+00 2.417142e-03 2.584893e+00 3.053659e-01 5.203984e+02 9.227705e+06 2.361131e-01 2.363630e-01 82
6.010300e-01 1.315386e+02 1.075092e+02 7.020048e+01 1.873757e+00 6.063006e-03 4.096780e+00 1.083383e-01 1.304801e+03 2.313674e+07 1.491140e-01 1.491189e-01 82
8.010300e-01 2.143296e+02 2.690682e+02 1.757221e+02 1.219708e+00 1.517416e-02 6.492958e+00 8.352838e-04 3.264828e+03 5.789192e+07 9.420356e-02 9.423473e-02 82
1.001030e+00 3.039038e+02 6.719603e+02 4.387631e+02 6.926376e-01 3.789535e-02 1.029065e+01 7.609018e-03 8.148661e+03 1.444921e+08 5.964103e-02 5.963786e-02 82
1.201030e+00 5.326637e+02 1.672867e+03 1.092133e+03 4.877280e-01 9.434173e-02 1.630957e+01 -2.068348e-02 2.026537e+04 3.593455e+08 3.779078e-02 3.779628e-02 82
-5.989700e-01 1.186944e+01 4.536293e-01 2.952376e-01 4.020302e+01 2.556234e-05 2.584893e-01 5.349620e+00 5.492618e+00 9.747200e+04 2.351444e+00 2.356556e+00 83
